"label_ID","age","derivative","se","lower_ci","upper","significant","significant.derivative","meanSC","SCrank12"
"SC.1_h",9.72947947947948,0.0323930155585141,0.00486638368032643,0.0207070361339421,0.0440789949830861,TRUE,0.0323930155585141,1.09353530872994,1
"SC.1_h",9.73431765098432,0.0323771957069188,0.0048587725076255,0.02070949351107,0.0440448979027676,TRUE,0.0323771957069188,1.09353530872994,1
"SC.1_h",9.73915582248916,0.0323612466112128,0.0048511024441931,0.0207119630624219,0.0440105301600038,TRUE,0.0323612466112128,1.09353530872994,1
"SC.1_h",9.74399399399399,0.0323451681985891,0.00484337350844667,0.0207144446709637,0.0439758917262144,TRUE,0.0323451681985891,1.09353530872994,1
"SC.1_h",9.74883216549883,0.0323289606072227,0.00483558590650811,0.020716937979896,0.0439409832345494,TRUE,0.0323289606072227,1.09353530872994,1
"SC.1_h",9.75367033700367,0.0323126238366149,0.00482773972281436,0.0207194427859557,0.043905804887274,TRUE,0.0323126238366149,1.09353530872994,1
"SC.1_h",9.75850850850851,0.0322961576906613,0.00481983496361166,0.0207219588780391,0.0438703565032836,TRUE,0.0322961576906613,1.09353530872994,1
"SC.1_h",9.76334668001335,0.0322795623595238,0.00481187182220904,0.0207244859821017,0.0438346387369459,TRUE,0.0322795623595238,1.09353530872994,1
"SC.1_h",9.76818485151818,0.0322628376827534,0.00480385032523928,0.0207270238737394,0.0437986514917673,TRUE,0.0322628376827534,1.09353530872994,1
"SC.1_h",9.77302302302302,0.0322459838267415,0.00479577065776651,0.0207295722749367,0.0437623953785462,TRUE,0.0322459838267415,1.09353530872994,1
"SC.1_h",9.77786119452786,0.0322290007295902,0.00478763291106082,0.0207321309046224,0.0437258705545579,TRUE,0.0322290007295902,1.09353530872994,1
"SC.1_h",9.7826993660327,0.0322118884106019,0.00477943716080204,0.0207346996003639,0.0436890772208399,TRUE,0.0322118884106019,1.09353530872994,1
"SC.1_h",9.78753753753754,0.0321946467167668,0.00477118348623332,0.0207372780188592,0.0436520154146743,TRUE,0.0321946467167668,1.09353530872994,1
"SC.1_h",9.79237570904237,0.0321772758144763,0.00476287207908191,0.0207398658660922,0.0436146857628604,TRUE,0.0321772758144763,1.09353530872994,1
