"label_ID","age","derivative","se","lower_ci","upper","significant","significant.derivative","meanSC","SCrankds.resolution"
"SC.1_h",9.09084084084084,0.0271338920182929,0.00429590537137135,0.0167561826809302,0.0375116013556556,TRUE,0.0271338920182929,1.10533498247837,1
"SC.1_h",9.09567901234568,0.0271328847901465,0.00429531575959481,0.0167565997904053,0.0375091697898877,TRUE,0.0271328847901465,1.10533498247837,1
"SC.1_h",9.10051718385052,0.0271318301501544,0.00429469844431125,0.0167570364119818,0.0375066238883271,TRUE,0.0271318301501544,1.10533498247837,1
"SC.1_h",9.10535535535536,0.0271307277460762,0.00429405322190491,0.016757492685298,0.0375039628068545,TRUE,0.0271307277460762,1.10533498247837,1
"SC.1_h",9.11019352686019,0.0271295779050914,0.00429338022544395,0.0167579686160779,0.0375011871941049,TRUE,0.0271295779050914,1.10533498247837,1
"SC.1_h",9.11503169836503,0.0271283804991125,0.00429267938276006,0.0167584642505727,0.0374982967476524,TRUE,0.0271283804991125,1.10533498247837,1
"SC.1_h",9.11986986986987,0.0271271354376436,0.00429195073547712,0.0167589793977345,0.0374952914775526,TRUE,0.0271271354376436,1.10533498247837,1
"SC.1_h",9.12470804137471,0.0271258427791587,0.00429119422919037,0.0167595142474643,0.037492171310853,TRUE,0.0271258427791587,1.10533498247837,1
"SC.1_h",9.12954621287955,0.0271245026837672,0.00429040996075824,0.0167600687258885,0.0374889366416459,TRUE,0.0271245026837672,1.10533498247837,1
"SC.1_h",9.13438438438438,0.0271231148047982,0.00428959782223686,0.0167606427470984,0.037485586862498,TRUE,0.0271231148047982,1.10533498247837,1
